ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
KEN,Lake endemic,6751908,Women who are literate,90.4,1,KE,Kenya,2020,KE2020MIS,ED_LITR_W_LIT,231233090,I,416092,1416092,Region,Lake endemic,0,,0,1,EDLITRWLIT,KEMIS2020416092,2020,MIS,1312,2369,,,1
KEN,Coast endemic,6546655,Women who are literate,87.6,1,KE,Kenya,2020,KE2020MIS,ED_LITR_W_LIT,231233090,I,416093,1416093,Region,Coast endemic,0,,0,1,EDLITRWLIT,KEMIS2020416093,2020,MIS,538,781,,,1
KEN,"Semi-arid, seasonal",3395243,Women who are literate,68.9,1,KE,Kenya,2020,KE2020MIS,ED_LITR_W_LIT,231233090,I,416094,1416094,Region,"Semi-arid, seasonal",0,,0,1,EDLITRWLIT,KEMIS2020416094,2020,MIS,853,1234,,,1
KEN,Low risk,6091985,Women who are literate,94.5,1,KE,Kenya,2020,KE2020MIS,ED_LITR_W_LIT,231233090,I,416095,1416095,Region,Low risk,0,,0,1,EDLITRWLIT,KEMIS2020416095,2020,MIS,2724,1123,,,1
KEN,Highland epidemic,719996,Households with electricity,44.4,1,KE,Kenya,2020,KE2020MIS,HC_ELEC_H_ELC,260321010,I,416091,1416091,Region,Highland epidemic,0,,0,1,HCELECHELC,KEMIS2020416091,2020,MIS,1609,1461,,,1
KEN,Lake endemic,6516766,Households with electricity,31.1,1,KE,Kenya,2020,KE2020MIS,HC_ELEC_H_ELC,260321010,I,416092,1416092,Region,Lake endemic,0,,0,1,HCELECHELC,KEMIS2020416092,2020,MIS,1492,2725,,,1
KEN,Coast endemic,2645383,Households with electricity,57.8,1,KE,Kenya,2020,KE2020MIS,HC_ELEC_H_ELC,260321010,I,416093,1416093,Region,Coast endemic,0,,0,1,HCELECHELC,KEMIS2020416093,2020,MIS,612,905,,,1
KEN,"Semi-arid, seasonal",381169,Households with electricity,37.1,1,KE,Kenya,2020,KE2020MIS,HC_ELEC_H_ELC,260321010,I,416094,1416094,Region,"Semi-arid, seasonal",0,,0,1,HCELECHELC,KEMIS2020416094,2020,MIS,948,1426,,,1
KEN,Low risk,5490278,Households with electricity,75.8,1,KE,Kenya,2020,KE2020MIS,HC_ELEC_H_ELC,260321010,I,416095,1416095,Region,Low risk,0,,0,1,HCELECHELC,KEMIS2020416095,2020,MIS,3292,1435,,,1
KEN,Coast,2756224,Total fertility rate 15-49,3.6,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416003,1416010,Region,Coast,0,,0,1,FEFRTRWTFR,KEDHS2022416003,2022,DHS,,,,,
KEN,Mombasa,2773824,Total fertility rate 15-49,2.9,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416011,1416011,Region,..Mombasa,0,,0,1,FEFRTRWTFR,KEDHS2022416011,2022,DHS,,,,,1
KEN,Kwale,2756235,Total fertility rate 15-49,4.2,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416012,1416012,Region,..Kwale,0,,0,1,FEFRTRWTFR,KEDHS2022416012,2022,DHS,,,,,1
KEN,Kilifi,2773897,Total fertility rate 15-49,3.4,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416013,1416013,Region,..Kilifi,0,,0,1,FEFRTRWTFR,KEDHS2022416013,2022,DHS,,,,,1
KEN,Tana River,2765630,Total fertility rate 15-49,5.7,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416014,1416014,Region,..Tana River,0,,0,1,FEFRTRWTFR,KEDHS2022416014,2022,DHS,,,,,1
KEN,Lamu,2765587,Total fertility rate 15-49,4.6,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416015,1416015,Region,..Lamu,0,,0,1,FEFRTRWTFR,KEDHS2022416015,2022,DHS,,,,,1
KEN,Taita Taveta,2765522,Total fertility rate 15-49,3.5,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416016,1416016,Region,..Taita Taveta,0,,0,1,FEFRTRWTFR,KEDHS2022416016,2022,DHS,,,,,1
KEN,North Eastern,2773815,Total fertility rate 15-49,6.5,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416008,1416020,Region,North Eastern,0,,0,1,FEFRTRWTFR,KEDHS2022416008,2022,DHS,,,,,
KEN,Garissa,2765514,Total fertility rate 15-49,5.3,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416021,1416021,Region,..Garissa,0,,0,1,FEFRTRWTFR,KEDHS2022416021,2022,DHS,,,,,1
KEN,Wajir,2756250,Total fertility rate 15-49,6.8,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416022,1416022,Region,..Wajir,0,,0,1,FEFRTRWTFR,KEDHS2022416022,2022,DHS,,,,,1
KEN,Mandera,5412927,Total fertility rate 15-49,7.7,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416023,1416023,Region,..Mandera,0,,0,1,FEFRTRWTFR,KEDHS2022416023,2022,DHS,,,,,1
KEN,Eastern,2773883,Total fertility rate 15-49,3.3,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416004,1416030,Region,Eastern,0,,0,1,FEFRTRWTFR,KEDHS2022416004,2022,DHS,,,,,
KEN,Marsabit,2781233,Total fertility rate 15-49,6.3,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416031,1416031,Region,..Marsabit,0,,0,1,FEFRTRWTFR,KEDHS2022416031,2022,DHS,,,,,1
KEN,Isiolo,2765560,Total fertility rate 15-49,4.5,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416032,1416032,Region,..Isiolo,0,,0,1,FEFRTRWTFR,KEDHS2022416032,2022,DHS,,,,,1
KEN,Meru,2765544,Total fertility rate 15-49,3.4,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416033,1416033,Region,..Meru,0,,0,1,FEFRTRWTFR,KEDHS2022416033,2022,DHS,,,,,1
KEN,Tharaka-Nithi,2765536,Total fertility rate 15-49,3.1,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416034,1416034,Region,..Tharaka-Nithi,0,,0,1,FEFRTRWTFR,KEDHS2022416034,2022,DHS,,,,,1
KEN,Embu,2773863,Total fertility rate 15-49,3.1,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416035,1416035,Region,..Embu,0,,0,1,FEFRTRWTFR,KEDHS2022416035,2022,DHS,,,,,1
KEN,Kitui,2773966,Total fertility rate 15-49,3.2,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416036,1416036,Region,..Kitui,0,,0,1,FEFRTRWTFR,KEDHS2022416036,2022,DHS,,,,,1
KEN,Machakos,2765670,Total fertility rate 15-49,2.8,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416037,1416037,Region,..Machakos,0,,0,1,FEFRTRWTFR,KEDHS2022416037,2022,DHS,,,,,1
KEN,Makueni,2765619,Total fertility rate 15-49,3.3,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416038,1416038,Region,..Makueni,0,,0,1,FEFRTRWTFR,KEDHS2022416038,2022,DHS,,,,,1
KEN,Central,2773872,Total fertility rate 15-49,3.1,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416002,1416040,Region,Central,0,,0,1,FEFRTRWTFR,KEDHS2022416002,2022,DHS,,,,,
KEN,Nyandarua,2765555,Total fertility rate 15-49,3.6,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416041,1416041,Region,..Nyandarua,0,,0,1,FEFRTRWTFR,KEDHS2022416041,2022,DHS,,,,,1
KEN,Nyeri,2756240,Total fertility rate 15-49,3.1,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416042,1416042,Region,..Nyeri,0,,0,1,FEFRTRWTFR,KEDHS2022416042,2022,DHS,,,,,1
KEN,Kirinyaga,2781211,Total fertility rate 15-49,2.8,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416043,1416043,Region,..Kirinyaga,0,,0,1,FEFRTRWTFR,KEDHS2022416043,2022,DHS,,,,,1
KEN,Murang'a,2756261,Total fertility rate 15-49,3.5,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416044,1416044,Region,..Murang'a,0,,0,1,FEFRTRWTFR,KEDHS2022416044,2022,DHS,,,,,1
KEN,Kiambu,2773911,Total fertility rate 15-49,2.9,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416045,1416045,Region,..Kiambu,0,,0,1,FEFRTRWTFR,KEDHS2022416045,2022,DHS,,,,,1
KEN,Rift Valley,2773848,Total fertility rate 15-49,3.8,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416006,1416050,Region,Rift Valley,0,,0,1,FEFRTRWTFR,KEDHS2022416006,2022,DHS,,,,,
KEN,Turkana,2781199,Total fertility rate 15-49,6,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416051,1416051,Region,..Turkana,0,,0,1,FEFRTRWTFR,KEDHS2022416051,2022,DHS,,,,,1
KEN,West Pokot,2781240,Total fertility rate 15-49,6.9,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416052,1416052,Region,..West Pokot,0,,0,1,FEFRTRWTFR,KEDHS2022416052,2022,DHS,,,,,1
KEN,Samburu,2773973,Total fertility rate 15-49,5.8,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416053,1416053,Region,..Samburu,0,,0,1,FEFRTRWTFR,KEDHS2022416053,2022,DHS,,,,,1
KEN,Trans-Nzoia,2756325,Total fertility rate 15-49,3.6,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416054,1416054,Region,..Trans-Nzoia,0,,0,1,FEFRTRWTFR,KEDHS2022416054,2022,DHS,,,,,1
KEN,Uasin Gishu,2773970,Total fertility rate 15-49,3.1,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416055,1416055,Region,..Uasin Gishu,0,,0,1,FEFRTRWTFR,KEDHS2022416055,2022,DHS,,,,,1
KEN,Elgeyo Marakwet,2756341,Total fertility rate 15-49,4.1,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416056,1416056,Region,..Elgeyo Marakwet,0,,0,1,FEFRTRWTFR,KEDHS2022416056,2022,DHS,,,,,1
KEN,Nandi,2756274,Total fertility rate 15-49,3,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416057,1416057,Region,..Nandi,0,,0,1,FEFRTRWTFR,KEDHS2022416057,2022,DHS,,,,,1
KEN,Baringo,2773875,Total fertility rate 15-49,4.4,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416058,1416058,Region,..Baringo,0,,0,1,FEFRTRWTFR,KEDHS2022416058,2022,DHS,,,,,1
KEN,Laikipia,2765642,Total fertility rate 15-49,3.4,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416059,1416059,Region,..Laikipia,0,,0,1,FEFRTRWTFR,KEDHS2022416059,2022,DHS,,,,,1
KEN,Nakuru,2756289,Total fertility rate 15-49,3.4,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416060,1416060,Region,..Nakuru,0,,0,1,FEFRTRWTFR,KEDHS2022416060,2022,DHS,,,,,1
KEN,Narok,2765609,Total fertility rate 15-49,4.9,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416061,1416061,Region,..Narok,0,,0,1,FEFRTRWTFR,KEDHS2022416061,2022,DHS,,,,,1
KEN,Kajiado,2765654,Total fertility rate 15-49,3.5,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416062,1416062,Region,..Kajiado,0,,0,1,FEFRTRWTFR,KEDHS2022416062,2022,DHS,,,,,1
KEN,Kericho,2781272,Total fertility rate 15-49,3.2,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416063,1416063,Region,..Kericho,0,,0,1,FEFRTRWTFR,KEDHS2022416063,2022,DHS,,,,,1
KEN,Bomet,2781259,Total fertility rate 15-49,3.4,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416064,1416064,Region,..Bomet,0,,0,1,FEFRTRWTFR,KEDHS2022416064,2022,DHS,,,,,1
KEN,Western,6923560,Total fertility rate 15-49,3.6,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416007,1416070,Region,Western,0,,0,1,FEFRTRWTFR,KEDHS2022416007,2022,DHS,,,,,
KEN,Kakamega,2773945,Total fertility rate 15-49,3.7,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416071,1416071,Region,..Kakamega,0,,0,1,FEFRTRWTFR,KEDHS2022416071,2022,DHS,,,,,1
KEN,Vihiga,2756346,Total fertility rate 15-49,3.5,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416072,1416072,Region,..Vihiga,0,,0,1,FEFRTRWTFR,KEDHS2022416072,2022,DHS,,,,,1
KEN,Bungoma,2765733,Total fertility rate 15-49,3.6,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416073,1416073,Region,..Bungoma,0,,0,1,FEFRTRWTFR,KEDHS2022416073,2022,DHS,,,,,1
KEN,Busia,2765593,Total fertility rate 15-49,3.7,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416074,1416074,Region,..Busia,0,,0,1,FEFRTRWTFR,KEDHS2022416074,2022,DHS,,,,,1
KEN,Nyanza,2756219,Total fertility rate 15-49,3.6,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416005,1416080,Region,Nyanza,0,,0,1,FEFRTRWTFR,KEDHS2022416005,2022,DHS,,,,,
KEN,Siaya,2773962,Total fertility rate 15-49,4,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416081,1416081,Region,..Siaya,0,,0,1,FEFRTRWTFR,KEDHS2022416081,2022,DHS,,,,,1
KEN,Kisumu,2765658,Total fertility rate 15-49,3.5,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416082,1416082,Region,..Kisumu,0,,0,1,FEFRTRWTFR,KEDHS2022416082,2022,DHS,,,,,1
KEN,Homa Bay,2773910,Total fertility rate 15-49,3.7,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416083,1416083,Region,..Homa Bay,0,,0,1,FEFRTRWTFR,KEDHS2022416083,2022,DHS,,,,,1
KEN,Migori,2756306,Total fertility rate 15-49,4.4,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416084,1416084,Region,..Migori,0,,0,1,FEFRTRWTFR,KEDHS2022416084,2022,DHS,,,,,1
KEN,Kisii,2781294,Total fertility rate 15-49,3,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416085,1416085,Region,..Kisii,0,,0,1,FEFRTRWTFR,KEDHS2022416085,2022,DHS,,,,,1
KEN,Nyamira,1176033,Total fertility rate 15-49,2.7,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416086,1416086,Region,..Nyamira,0,,0,1,FEFRTRWTFR,KEDHS2022416086,2022,DHS,,,,,1
KEN,Nairobi,2756165,Total fertility rate 15-49,2.6,1,KE,Kenya,2022,KE2022DHS,FE_FRTR_W_TFR,11763080,I,416001,1416090,Region,Nairobi,0,,0,1,FEFRTRWTFR,KEDHS2022416001,2022,DHS,,,,,1
KEN,Coast,5522636,Married women currently using any method of contraception,45.1,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416003,1416010,Region,Coast,0,,0,1,FPCUSMWANY,KEDHS2022416003,2022,DHS,1628,2371,,,
KEN,Mombasa,5930491,Married women currently using any method of contraception,46.7,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416011,1416011,Region,..Mombasa,0,,0,1,FPCUSMWANY,KEDHS2022416011,2022,DHS,546,439,,,1
KEN,Kwale,1893746,Married women currently using any method of contraception,34.6,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416012,1416012,Region,..Kwale,0,,0,1,FPCUSMWANY,KEDHS2022416012,2022,DHS,302,428,,,1
KEN,Kilifi,451661,Married women currently using any method of contraception,48.6,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416013,1416013,Region,..Kilifi,0,,0,1,FPCUSMWANY,KEDHS2022416013,2022,DHS,483,383,,,1
KEN,Tana River,6893574,Married women currently using any method of contraception,24.8,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416014,1416014,Region,..Tana River,0,,0,1,FPCUSMWANY,KEDHS2022416014,2022,DHS,107,456,,,1
KEN,Lamu,4045169,Married women currently using any method of contraception,42.4,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416015,1416015,Region,..Lamu,0,,0,1,FPCUSMWANY,KEDHS2022416015,2022,DHS,59,394,,,1
KEN,Taita Taveta,767457,Married women currently using any method of contraception,67.5,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416016,1416016,Region,..Taita Taveta,0,,0,1,FPCUSMWANY,KEDHS2022416016,2022,DHS,130,271,,,1
KEN,North Eastern,3974898,Married women currently using any method of contraception,6.8,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416008,1416020,Region,North Eastern,0,,0,1,FPCUSMWANY,KEDHS2022416008,2022,DHS,400,1299,,,
KEN,Garissa,6865711,Married women currently using any method of contraception,12.7,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416021,1416021,Region,..Garissa,0,,0,1,FPCUSMWANY,KEDHS2022416021,2022,DHS,170,391,,,1
KEN,Wajir,5522652,Married women currently using any method of contraception,3,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416022,1416022,Region,..Wajir,0,,0,1,FPCUSMWANY,KEDHS2022416022,2022,DHS,92,420,,,1
KEN,Mandera,752485,Married women currently using any method of contraception,2.1,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416023,1416023,Region,..Mandera,0,,0,1,FPCUSMWANY,KEDHS2022416023,2022,DHS,138,488,,,1
KEN,Eastern,6021214,Married women currently using any method of contraception,70.6,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416004,1416030,Region,Eastern,0,,0,1,FPCUSMWANY,KEDHS2022416004,2022,DHS,2492,2899,,,
KEN,Marsabit,1899052,Married women currently using any method of contraception,5.9,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416031,1416031,Region,..Marsabit,0,,0,1,FPCUSMWANY,KEDHS2022416031,2022,DHS,94,377,,,1
KEN,Isiolo,6454219,Married women currently using any method of contraception,30.7,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416032,1416032,Region,..Isiolo,0,,0,1,FPCUSMWANY,KEDHS2022416032,2022,DHS,76,364,,,1
KEN,Meru,6918101,Married women currently using any method of contraception,76,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416033,1416033,Region,..Meru,0,,0,1,FPCUSMWANY,KEDHS2022416033,2022,DHS,569,341,,,1
KEN,Tharaka-Nithi,4160966,Married women currently using any method of contraception,74.7,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416034,1416034,Region,..Tharaka-Nithi,0,,0,1,FPCUSMWANY,KEDHS2022416034,2022,DHS,171,330,,,1
KEN,Embu,3215620,Married women currently using any method of contraception,81.7,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416035,1416035,Region,..Embu,0,,0,1,FPCUSMWANY,KEDHS2022416035,2022,DHS,214,338,,,1
KEN,Kitui,3495443,Married women currently using any method of contraception,68.3,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416036,1416036,Region,..Kitui,0,,0,1,FPCUSMWANY,KEDHS2022416036,2022,DHS,449,387,,,1
KEN,Machakos,5677580,Married women currently using any method of contraception,76.3,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416037,1416037,Region,..Machakos,0,,0,1,FPCUSMWANY,KEDHS2022416037,2022,DHS,553,387,,,1
KEN,Makueni,4584674,Married women currently using any method of contraception,73.3,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416038,1416038,Region,..Makueni,0,,0,1,FPCUSMWANY,KEDHS2022416038,2022,DHS,366,375,,,1
KEN,Central,6880210,Married women currently using any method of contraception,76.4,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416002,1416040,Region,Central,0,,0,1,FPCUSMWANY,KEDHS2022416002,2022,DHS,2191,1550,,,
KEN,Nyandarua,5563454,Married women currently using any method of contraception,71.4,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416041,1416041,Region,..Nyandarua,0,,0,1,FPCUSMWANY,KEDHS2022416041,2022,DHS,225,325,,,1
KEN,Nyeri,745566,Married women currently using any method of contraception,81,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416042,1416042,Region,..Nyeri,0,,0,1,FPCUSMWANY,KEDHS2022416042,2022,DHS,254,267,,,1
KEN,Kirinyaga,1899463,Married women currently using any method of contraception,76.6,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416043,1416043,Region,..Kirinyaga,0,,0,1,FPCUSMWANY,KEDHS2022416043,2022,DHS,253,321,,,1
KEN,Murang'a,6558941,Married women currently using any method of contraception,72.7,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416044,1416044,Region,..Murang'a,0,,0,1,FPCUSMWANY,KEDHS2022416044,2022,DHS,344,278,,,1
KEN,Kiambu,4512591,Married women currently using any method of contraception,77.4,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416045,1416045,Region,..Kiambu,0,,0,1,FPCUSMWANY,KEDHS2022416045,2022,DHS,1116,359,,,1
KEN,Rift Valley,6553122,Married women currently using any method of contraception,63.3,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416006,1416050,Region,Rift Valley,0,,0,1,FPCUSMWANY,KEDHS2022416006,2022,DHS,4909,5616,,,
KEN,Turkana,6460645,Married women currently using any method of contraception,43.8,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416051,1416051,Region,..Turkana,0,,0,1,FPCUSMWANY,KEDHS2022416051,2022,DHS,204,396,,,1
KEN,West Pokot,664481,Married women currently using any method of contraception,23.5,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416052,1416052,Region,..West Pokot,0,,0,1,FPCUSMWANY,KEDHS2022416052,2022,DHS,264,508,,,1
KEN,Samburu,1883277,Married women currently using any method of contraception,33.7,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416053,1416053,Region,..Samburu,0,,0,1,FPCUSMWANY,KEDHS2022416053,2022,DHS,106,415,,,1
KEN,Trans-Nzoia,3230314,Married women currently using any method of contraception,69.8,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416054,1416054,Region,..Trans-Nzoia,0,,0,1,FPCUSMWANY,KEDHS2022416054,2022,DHS,361,385,,,1
KEN,Uasin Gishu,1883335,Married women currently using any method of contraception,71.1,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416055,1416055,Region,..Uasin Gishu,0,,0,1,FPCUSMWANY,KEDHS2022416055,2022,DHS,525,399,,,1
KEN,Elgeyo Marakwet,5631629,Married women currently using any method of contraception,74.3,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416056,1416056,Region,..Elgeyo Marakwet,0,,0,1,FPCUSMWANY,KEDHS2022416056,2022,DHS,143,361,,,1
KEN,Nandi,4893910,Married women currently using any method of contraception,65.6,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416057,1416057,Region,..Nandi,0,,0,1,FPCUSMWANY,KEDHS2022416057,2022,DHS,327,389,,,1
KEN,Baringo,1883347,Married women currently using any method of contraception,57.8,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416058,1416058,Region,..Baringo,0,,0,1,FPCUSMWANY,KEDHS2022416058,2022,DHS,200,361,,,1
KEN,Laikipia,6747691,Married women currently using any method of contraception,72.3,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416059,1416059,Region,..Laikipia,0,,0,1,FPCUSMWANY,KEDHS2022416059,2022,DHS,161,280,,,1
KEN,Nakuru,1894683,Married women currently using any method of contraception,72.5,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416060,1416060,Region,..Nakuru,0,,0,1,FPCUSMWANY,KEDHS2022416060,2022,DHS,906,431,,,1
KEN,Narok,736971,Married women currently using any method of contraception,65.2,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416061,1416061,Region,..Narok,0,,0,1,FPCUSMWANY,KEDHS2022416061,2022,DHS,444,445,,,1
KEN,Kajiado,1889347,Married women currently using any method of contraception,63.9,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416062,1416062,Region,..Kajiado,0,,0,1,FPCUSMWANY,KEDHS2022416062,2022,DHS,520,401,,,1
KEN,Kericho,6565235,Married women currently using any method of contraception,60.2,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416063,1416063,Region,..Kericho,0,,0,1,FPCUSMWANY,KEDHS2022416063,2022,DHS,395,426,,,1
KEN,Bomet,5114571,Married women currently using any method of contraception,63.9,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416064,1416064,Region,..Bomet,0,,0,1,FPCUSMWANY,KEDHS2022416064,2022,DHS,351,419,,,1
KEN,Western,4384637,Married women currently using any method of contraception,64.1,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416007,1416070,Region,Western,0,,0,1,FPCUSMWANY,KEDHS2022416007,2022,DHS,1860,1695,,,
KEN,Kakamega,644017,Married women currently using any method of contraception,66.7,1,KE,Kenya,2022,KE2022DHS,FP_CUSM_W_ANY,32633010,I,416071,1416071,Region,..Kakamega,0,,0,1,FPCUSMWANY,KEDHS2022416071,2022,DHS,715,450,,,1
